Unnamed: 0,MSN,StateCode,Year,Amount,State,CO2 Emissions (Mmt),TotalNumberofInvestments,TotalAmountofAssistance
6936,REPRB,NE,2019,371935.0,Nebraska,50.47008377405448,206.0,2293019.0
6937,SOTCB,NE,2019,446.0,Nebraska,50.47008377405448,206.0,2293019.0
6938,TEPRB,NE,2019,455818.0,Nebraska,50.47008377405448,206.0,2293019.0
6939,TETCB,NE,2019,907219.0,Nebraska,50.47008377405448,206.0,2293019.0
6940,WDEXB,NE,2019,0.0,Nebraska,50.47008377405448,206.0,2293019.0
6941,WDPRB,NE,2019,3699.0,Nebraska,50.47008377405448,206.0,2293019.0
6942,WDTCB,NE,2019,3699.0,Nebraska,50.47008377405448,206.0,2293019.0
6943,WSTCB,NE,2019,1796.0,Nebraska,50.47008377405448,206.0,2293019.0
6944,WWPRB,NE,2019,5495.0,Nebraska,50.47008377405448,206.0,2293019.0
6945,WYTCB,NE,2019,64215.0,Nebraska,50.47008377405448,206.0,2293019.0
6946,BDFDB,NH,2019,312.0,New Hampshire,13.93380090144753,26.0,739179.0
6947,BDPRP,NH,2019,57.0,New Hampshire,13.93380090144753,26.0,739179.0
6948,BFFDB,NH,2019,312.0,New Hampshire,13.93380090144753,26.0,739179.0
6949,BFPRP,NH,2019,57.0,New Hampshire,13.93380090144753,26.0,739179.0
6950,CLPRB,NH,2019,0.0,New Hampshire,13.93380090144753,26.0,739179.0
6951,CLPRK,NH,2019,0.0,New Hampshire,13.93380090144753,26.0,739179.0
6952,CLPRP,NH,2019,0.0,New Hampshire,13.93380090144753,26.0,739179.0
6953,COPRK,NH,2019,0.0,New Hampshire,13.93380090144753,26.0,739179.0
6954,EMFDB,NH,2019,0.0,New Hampshire,13.93380090144753,26.0,739179.0
6955,ENPRP,NH,2019,0.0,New Hampshire,13.93380090144753,26.0,739179.0
6956,GETCB,NH,2019,29.0,New Hampshire,13.93380090144753,26.0,739179.0
6957,HYTCB,NH,2019,13019.0,New Hampshire,13.93380090144753,26.0,739179.0
6958,NCPRB,NH,2019,18137.0,New Hampshire,13.93380090144753,26.0,739179.0
6959,NGMPB,NH,2019,0.0,New Hampshire,13.93380090144753,26.0,739179.0
6960,NGMPK,NH,2019,0.0,New Hampshire,13.93380090144753,26.0,739179.0
6961,NGMPP,NH,2019,0.0,New Hampshire,13.93380090144753,26.0,739179.0
6962,NUETB,NH,2019,113890.0,New Hampshire,13.93380090144753,26.0,739179.0
6963,PAPRB,NH,2019,0.0,New Hampshire,13.93380090144753,26.0,739179.0
6964,PAPRP,NH,2019,0.0,New Hampshire,13.93380090144753,26.0,739179.0
6965,REPRB,NH,2019,56018.0,New Hampshire,13.93380090144753,26.0,739179.0
6966,SOTCB,NH,2019,1229.0,New Hampshire,13.93380090144753,26.0,739179.0
6967,TEPRB,NH,2019,169909.0,New Hampshire,13.93380090144753,26.0,739179.0
6968,TETCB,NH,2019,319667.0,New Hampshire,13.93380090144753,26.0,739179.0
6969,WDEXB,NH,2019,0.0,New Hampshire,13.93380090144753,26.0,739179.0
6970,WDPRB,NH,2019,33945.0,New Hampshire,13.93380090144753,26.0,739179.0
6971,WDTCB,NH,2019,33945.0,New Hampshire,13.93380090144753,26.0,739179.0
6972,WSTCB,NH,2019,3624.0,New Hampshire,13.93380090144753,26.0,739179.0
6973,WWPRB,NH,2019,37569.0,New Hampshire,13.93380090144753,26.0,739179.0
6974,WYTCB,NH,2019,3859.0,New Hampshire,13.93380090144753,26.0,739179.0
6975,BDFDB,NJ,2019,0.0,New Jersey,100.8319853504448,17.0,314035.0
6976,BDPRP,NJ,2019,0.0,New Jersey,100.8319853504448,17.0,314035.0
6977,BFFDB,NJ,2019,0.0,New Jersey,100.8319853504448,17.0,314035.0
6978,BFPRP,NJ,2019,0.0,New Jersey,100.8319853504448,17.0,314035.0
6979,CLPRB,NJ,2019,0.0,New Jersey,100.8319853504448,17.0,314035.0
6980,CLPRK,NJ,2019,0.0,New Jersey,100.8319853504448,17.0,314035.0
6981,CLPRP,NJ,2019,0.0,New Jersey,100.8319853504448,17.0,314035.0
6982,COPRK,NJ,2019,0.0,New Jersey,100.8319853504448,17.0,314035.0
6983,EMFDB,NJ,2019,0.0,New Jersey,100.8319853504448,17.0,314035.0
6984,ENPRP,NJ,2019,0.0,New Jersey,100.8319853504448,17.0,314035.0
6985,GETCB,NJ,2019,466.0,New Jersey,100.8319853504448,17.0,314035.0
6986,HYTCB,NJ,2019,236.0,New Jersey,100.8319853504448,17.0,314035.0
6987,NCPRB,NJ,2019,32602.0,New Jersey,100.8319853504448,17.0,314035.0
6988,NGMPB,NJ,2019,0.0,New Jersey,100.8319853504448,17.0,314035.0
6989,NGMPK,NJ,2019,0.0,New Jersey,100.8319853504448,17.0,314035.0
6990,NGMPP,NJ,2019,0.0,New Jersey,100.8319853504448,17.0,314035.0
6991,NUETB,NJ,2019,278147.0,New Jersey,100.8319853504448,17.0,314035.0
6992,PAPRB,NJ,2019,0.0,New Jersey,100.8319853504448,17.0,314035.0
6993,PAPRP,NJ,2019,0.0,New Jersey,100.8319853504448,17.0,314035.0
6994,REPRB,NJ,2019,49363.0,New Jersey,100.8319853504448,17.0,314035.0
6995,SOTCB,NJ,2019,31705.0,New Jersey,100.8319853504448,17.0,314035.0
6996,TEPRB,NJ,2019,327510.0,New Jersey,100.8319853504448,17.0,314035.0
6997,TETCB,NJ,2019,2098952.0,New Jersey,100.8319853504448,17.0,314035.0
6998,WDEXB,NJ,2019,0.0,New Jersey,100.8319853504448,17.0,314035.0
6999,WDPRB,NJ,2019,3303.0,New Jersey,100.8319853504448,17.0,314035.0
7000,WDTCB,NJ,2019,3303.0,New Jersey,100.8319853504448,17.0,314035.0
7001,WSTCB,NJ,2019,13457.0,New Jersey,100.8319853504448,17.0,314035.0
7002,WWPRB,NJ,2019,16761.0,New Jersey,100.8319853504448,17.0,314035.0
7003,WYTCB,NJ,2019,196.0,New Jersey,100.8319853504448,17.0,314035.0
7004,BDFDB,NM,2019,0.0,New Mexico,48.94208107685304,12.0,1493382.0
7005,BDPRP,NM,2019,0.0,New Mexico,48.94208107685304,12.0,1493382.0
7006,BFFDB,NM,2019,0.0,New Mexico,48.94208107685304,12.0,1493382.0
7007,BFPRP,NM,2019,0.0,New Mexico,48.94208107685304,12.0,1493382.0
7008,CLPRB,NM,2019,268307.0,New Mexico,48.94208107685304,12.0,1493382.0
7009,CLPRK,NM,2019,18.459,New Mexico,48.94208107685304,12.0,1493382.0
7010,CLPRP,NM,2019,14536.0,New Mexico,48.94208107685304,12.0,1493382.0
7011,COPRK,NM,2019,5.698,New Mexico,48.94208107685304,12.0,1493382.0
7012,EMFDB,NM,2019,0.0,New Mexico,48.94208107685304,12.0,1493382.0
7013,ENPRP,NM,2019,0.0,New Mexico,48.94208107685304,12.0,1493382.0
7014,GETCB,NM,2019,885.0,New Mexico,48.94208107685304,12.0,1493382.0
7015,HYTCB,NM,2019,1409.0,New Mexico,48.94208107685304,12.0,1493382.0
7016,NCPRB,NM,2019,78715.0,New Mexico,48.94208107685304,12.0,1493382.0
7017,NGMPB,NM,2019,2068295.0,New Mexico,48.94208107685304,12.0,1493382.0
7018,NGMPK,NM,2019,1.169,New Mexico,48.94208107685304,12.0,1493382.0
7019,NGMPP,NM,2019,1769086.0,New Mexico,48.94208107685304,12.0,1493382.0
7020,NUETB,NM,2019,0.0,New Mexico,48.94208107685304,12.0,1493382.0
7021,PAPRB,NM,2019,1891645.0,New Mexico,48.94208107685304,12.0,1493382.0
7022,PAPRP,NM,2019,331984.0,New Mexico,48.94208107685304,12.0,1493382.0
7023,REPRB,NM,2019,94063.0,New Mexico,48.94208107685304,12.0,1493382.0
7024,SOTCB,NM,2019,15047.0,New Mexico,48.94208107685304,12.0,1493382.0
7025,TEPRB,NM,2019,4322310.0,New Mexico,48.94208107685304,12.0,1493382.0
7026,TETCB,NM,2019,738484.0,New Mexico,48.94208107685304,12.0,1493382.0
7027,WDEXB,NM,2019,0.0,New Mexico,48.94208107685304,12.0,1493382.0
7028,WDPRB,NM,2019,14994.0,New Mexico,48.94208107685304,12.0,1493382.0
7029,WDTCB,NM,2019,14994.0,New Mexico,48.94208107685304,12.0,1493382.0
7030,WSTCB,NM,2019,354.0,New Mexico,48.94208107685304,12.0,1493382.0
7031,WWPRB,NM,2019,15348.0,New Mexico,48.94208107685304,12.0,1493382.0
7032,WYTCB,NM,2019,61374.0,New Mexico,48.94208107685304,12.0,1493382.0
7033,BDFDB,NV,2019,0.0,Nevada,41.74259296976766,22.0,201782.0
7034,BDPRP,NV,2019,0.0,Nevada,41.74259296976766,22.0,201782.0
7035,BFFDB,NV,2019,0.0,Nevada,41.74259296976766,22.0,201782.0
7036,BFPRP,NV,2019,0.0,Nevada,41.74259296976766,22.0,201782.0
7037,CLPRB,NV,2019,0.0,Nevada,41.74259296976766,22.0,201782.0
7038,CLPRK,NV,2019,0.0,Nevada,41.74259296976766,22.0,201782.0
7039,CLPRP,NV,2019,0.0,Nevada,41.74259296976766,22.0,201782.0
7040,COPRK,NV,2019,5.698,Nevada,41.74259296976766,22.0,201782.0
7041,EMFDB,NV,2019,0.0,Nevada,41.74259296976766,22.0,201782.0
7042,ENPRP,NV,2019,0.0,Nevada,41.74259296976766,22.0,201782.0
7043,GETCB,NV,2019,36359.0,Nevada,41.74259296976766,22.0,201782.0
7044,HYTCB,NV,2019,19966.0,Nevada,41.74259296976766,22.0,201782.0
7045,NCPRB,NV,2019,109226.0,Nevada,41.74259296976766,22.0,201782.0
7046,NGMPB,NV,2019,5.0,Nevada,41.74259296976766,22.0,201782.0
7047,NGMPK,NV,2019,1.043,Nevada,41.74259296976766,22.0,201782.0
7048,NGMPP,NV,2019,5.0,Nevada,41.74259296976766,22.0,201782.0
7049,NUETB,NV,2019,0.0,Nevada,41.74259296976766,22.0,201782.0
7050,PAPRB,NV,2019,1527.0,Nevada,41.74259296976766,22.0,201782.0
7051,PAPRP,NV,2019,268.0,Nevada,41.74259296976766,22.0,201782.0
7052,REPRB,NV,2019,113331.0,Nevada,41.74259296976766,22.0,201782.0
7053,SOTCB,NV,2019,49969.0,Nevada,41.74259296976766,22.0,201782.0
7054,TEPRB,NV,2019,114864.0,Nevada,41.74259296976766,22.0,201782.0
7055,TETCB,NV,2019,779141.0,Nevada,41.74259296976766,22.0,201782.0
7056,WDEXB,NV,2019,0.0,Nevada,41.74259296976766,22.0,201782.0
7057,WDPRB,NV,2019,3196.0,Nevada,41.74259296976766,22.0,201782.0
7058,WDTCB,NV,2019,3196.0,Nevada,41.74259296976766,22.0,201782.0
7059,WSTCB,NV,2019,909.0,Nevada,41.74259296976766,22.0,201782.0
7060,WWPRB,NV,2019,4105.0,Nevada,41.74259296976766,22.0,201782.0
7061,WYTCB,NV,2019,2933.0,Nevada,41.74259296976766,22.0,201782.0
7062,BDFDB,NY,2019,0.0,New York,168.9712856488178,69.0,30602444.0
7063,BDPRP,NY,2019,0.0,New York,168.9712856488178,69.0,30602444.0
7064,BFFDB,NY,2019,20042.0,New York,168.9712856488178,69.0,30602444.0
7065,BFPRP,NY,2019,3519.0,New York,168.9712856488178,69.0,30602444.0
7066,CLPRB,NY,2019,0.0,New York,168.9712856488178,69.0,30602444.0
7067,CLPRK,NY,2019,0.0,New York,168.9712856488178,69.0,30602444.0
7068,CLPRP,NY,2019,0.0,New York,168.9712856488178,69.0,30602444.0
7069,COPRK,NY,2019,5.698,New York,168.9712856488178,69.0,30602444.0
7070,EMFDB,NY,2019,20042.0,New York,168.9712856488178,69.0,30602444.0
7071,ENPRP,NY,2019,3519.0,New York,168.9712856488178,69.0,30602444.0
7072,GETCB,NY,2019,1185.0,New York,168.9712856488178,69.0,30602444.0
7073,HYTCB,NY,2019,272679.0,New York,168.9712856488178,69.0,30602444.0
7074,NCPRB,NY,2019,336052.0,New York,168.9712856488178,69.0,30602444.0
7075,NGMPB,NY,2019,11313.0,New York,168.9712856488178,69.0,30602444.0
7076,NGMPK,NY,2019,1.032,New York,168.9712856488178,69.0,30602444.0
7077,NGMPP,NY,2019,10962.0,New York,168.9712856488178,69.0,30602444.0
7078,NUETB,NY,2019,468481.0,New York,168.9712856488178,69.0,30602444.0
7079,PAPRB,NY,2019,1561.0,New York,168.9712856488178,69.0,30602444.0
7080,PAPRP,NY,2019,274.0,New York,168.9712856488178,69.0,30602444.0
7081,REPRB,NY,2019,452190.0,New York,168.9712856488178,69.0,30602444.0
7082,SOTCB,NY,2019,22509.0,New York,168.9712856488178,69.0,30602444.0
7083,TEPRB,NY,2019,933544.0,New York,168.9712856488178,69.0,30602444.0
7084,TETCB,NY,2019,3841948.0,New York,168.9712856488178,69.0,30602444.0
7085,WDEXB,NY,2019,0.0,New York,168.9712856488178,69.0,30602444.0
7086,WDPRB,NY,2019,64965.0,New York,168.9712856488178,69.0,30602444.0
7087,WDTCB,NY,2019,64965.0,New York,168.9712856488178,69.0,30602444.0
7088,WSTCB,NY,2019,31131.0,New York,168.9712856488178,69.0,30602444.0
7089,WWPRB,NY,2019,96096.0,New York,168.9712856488178,69.0,30602444.0
7090,WYTCB,NY,2019,39680.0,New York,168.9712856488178,69.0,30602444.0
7091,BDFDB,OH,2019,7944.0,Ohio,196.6865897143665,44.0,2756315.0
7092,BDPRP,OH,2019,1462.0,Ohio,196.6865897143665,44.0,2756315.0
7093,BFFDB,OH,2019,93011.0,Ohio,196.6865897143665,44.0,2756315.0
7094,BFPRP,OH,2019,16396.0,Ohio,196.6865897143665,44.0,2756315.0
7095,CLPRB,OH,2019,192413.0,Ohio,196.6865897143665,44.0,2756315.0
7096,CLPRK,OH,2019,24.735,Ohio,196.6865897143665,44.0,2756315.0
7097,CLPRP,OH,2019,7779.0,Ohio,196.6865897143665,44.0,2756315.0
7098,COPRK,OH,2019,5.698,Ohio,196.6865897143665,44.0,2756315.0
7099,EMFDB,OH,2019,85066.0,Ohio,196.6865897143665,44.0,2756315.0
7100,ENPRP,OH,2019,14934.0,Ohio,196.6865897143665,44.0,2756315.0
7101,GETCB,OH,2019,3435.0,Ohio,196.6865897143665,44.0,2756315.0
7102,HYTCB,OH,2019,3585.0,Ohio,196.6865897143665,44.0,2756315.0
7103,NCPRB,OH,2019,28481.0,Ohio,196.6865897143665,44.0,2756315.0
7104,NGMPB,OH,2019,2901090.0,Ohio,196.6865897143665,44.0,2756315.0
7105,NGMPK,OH,2019,1.094,Ohio,196.6865897143665,44.0,2756315.0
7106,NGMPP,OH,2019,2651631.0,Ohio,196.6865897143665,44.0,2756315.0
7107,NUETB,OH,2019,177624.0,Ohio,196.6865897143665,44.0,2756315.0
7108,PAPRB,OH,2019,159327.0,Ohio,196.6865897143665,44.0,2756315.0
7109,PAPRP,OH,2019,27962.0,Ohio,196.6865897143665,44.0,2756315.0
7110,REPRB,OH,2019,174087.0,Ohio,196.6865897143665,44.0,2756315.0
7111,SOTCB,OH,2019,3269.0,Ohio,196.6865897143665,44.0,2756315.0
7112,TEPRB,OH,2019,3604541.0,Ohio,196.6865897143665,44.0,2756315.0
7113,TETCB,OH,2019,3637669.0,Ohio,196.6865897143665,44.0,2756315.0
7114,WDEXB,OH,2019,0.0,Ohio,196.6865897143665,44.0,2756315.0
7115,WDPRB,OH,2019,38646.0,Ohio,196.6865897143665,44.0,2756315.0
7116,WDTCB,OH,2019,38646.0,Ohio,196.6865897143665,44.0,2756315.0
7117,WSTCB,OH,2019,13949.0,Ohio,196.6865897143665,44.0,2756315.0
7118,WWPRB,OH,2019,52595.0,Ohio,196.6865897143665,44.0,2756315.0
7119,WYTCB,OH,2019,18192.0,Ohio,196.6865897143665,44.0,2756315.0
7120,BDFDB,OK,2019,4115.0,Oklahoma,90.83789995648085,13.0,645165.0
7121,BDPRP,OK,2019,757.0,Oklahoma,90.83789995648085,13.0,645165.0
7122,BFFDB,OK,2019,4115.0,Oklahoma,90.83789995648085,13.0,645165.0
7123,BFPRP,OK,2019,757.0,Oklahoma,90.83789995648085,13.0,645165.0
7124,CLPRB,OK,2019,5153.0,Oklahoma,90.83789995648085,13.0,645165.0
7125,CLPRK,OK,2019,22.665,Oklahoma,90.83789995648085,13.0,645165.0
7126,CLPRP,OK,2019,227.0,Oklahoma,90.83789995648085,13.0,645165.0
7127,COPRK,OK,2019,5.698,Oklahoma,90.83789995648085,13.0,645165.0
7128,EMFDB,OK,2019,0.0,Oklahoma,90.83789995648085,13.0,645165.0
7129,ENPRP,OK,2019,0.0,Oklahoma,90.83789995648085,13.0,645165.0
7130,GETCB,OK,2019,24.0,Oklahoma,90.83789995648085,13.0,645165.0
7131,HYTCB,OK,2019,34758.0,Oklahoma,90.83789995648085,13.0,645165.0
7132,NCPRB,OK,2019,293834.0,Oklahoma,90.83789995648085,13.0,645165.0
7133,NGMPB,OK,2019,3545508.0,Oklahoma,90.83789995648085,13.0,645165.0
7134,NGMPK,OK,2019,1.168,Oklahoma,90.83789995648085,13.0,645165.0
7135,NGMPP,OK,2019,3036052.0,Oklahoma,90.83789995648085,13.0,645165.0
7136,NUETB,OK,2019,0.0,Oklahoma,90.83789995648085,13.0,645165.0
7137,PAPRB,OK,2019,1228381.0,Oklahoma,90.83789995648085,13.0,645165.0
7138,PAPRP,OK,2019,215581.0,Oklahoma,90.83789995648085,13.0,645165.0
7139,REPRB,OK,2019,332320.0,Oklahoma,90.83789995648085,13.0,645165.0
7140,SOTCB,OK,2019,734.0,Oklahoma,90.83789995648085,13.0,645165.0
7141,TEPRB,OK,2019,5111362.0,Oklahoma,90.83789995648085,13.0,645165.0
7142,TETCB,OK,2019,1684997.0,Oklahoma,90.83789995648085,13.0,645165.0
7143,WDEXB,OK,2019,0.0,Oklahoma,90.83789995648085,13.0,645165.0
7144,WDPRB,OK,2019,28447.0,Oklahoma,90.83789995648085,13.0,645165.0
7145,WDTCB,OK,2019,28447.0,Oklahoma,90.83789995648085,13.0,645165.0
7146,WSTCB,OK,2019,5924.0,Oklahoma,90.83789995648085,13.0,645165.0
7147,WWPRB,OK,2019,34371.0,Oklahoma,90.83789995648085,13.0,645165.0
7148,WYTCB,OK,2019,258317.0,Oklahoma,90.83789995648085,13.0,645165.0
7149,BDFDB,OR,2019,1495.0,Oregon,41.83917873515909,75.0,13382214.0
7150,BDPRP,OR,2019,275.0,Oregon,41.83917873515909,75.0,13382214.0
7151,BFFDB,OR,2019,6579.0,Oregon,41.83917873515909,75.0,13382214.0
7152,BFPRP,OR,2019,1168.0,Oregon,41.83917873515909,75.0,13382214.0
7153,CLPRB,OR,2019,0.0,Oregon,41.83917873515909,75.0,13382214.0
7154,CLPRK,OR,2019,0.0,Oregon,41.83917873515909,75.0,13382214.0
7155,CLPRP,OR,2019,0.0,Oregon,41.83917873515909,75.0,13382214.0
7156,COPRK,OR,2019,0.0,Oregon,41.83917873515909,75.0,13382214.0
7157,EMFDB,OR,2019,5084.0,Oregon,41.83917873515909,75.0,13382214.0
7158,ENPRP,OR,2019,892.0,Oregon,41.83917873515909,75.0,13382214.0
7159,GETCB,OR,2019,2884.0,Oregon,41.83917873515909,75.0,13382214.0
7160,HYTCB,OR,2019,270017.0,Oregon,41.83917873515909,75.0,13382214.0
7161,NCPRB,OR,2019,340834.0,Oregon,41.83917873515909,75.0,13382214.0
7162,NGMPB,OR,2019,420.0,Oregon,41.83917873515909,75.0,13382214.0
7163,NGMPK,OR,2019,1.053,Oregon,41.83917873515909,75.0,13382214.0
7164,NGMPP,OR,2019,399.0,Oregon,41.83917873515909,75.0,13382214.0
7165,NUETB,OR,2019,0.0,Oregon,41.83917873515909,75.0,13382214.0
7166,PAPRB,OR,2019,0.0,Oregon,41.83917873515909,75.0,13382214.0
7167,PAPRP,OR,2019,0.0,Oregon,41.83917873515909,75.0,13382214.0
7168,REPRB,OR,2019,426391.0,Oregon,41.83917873515909,75.0,13382214.0
7169,SOTCB,OR,2019,9437.0,Oregon,41.83917873515909,75.0,13382214.0
7170,TEPRB,OR,2019,426811.0,Oregon,41.83917873515909,75.0,13382214.0
7171,TETCB,OR,2019,1027578.0,Oregon,41.83917873515909,75.0,13382214.0
7172,WDEXB,OR,2019,0.0,Oregon,41.83917873515909,75.0,13382214.0
7173,WDPRB,OR,2019,73558.0,Oregon,41.83917873515909,75.0,13382214.0
7174,WDTCB,OR,2019,73558.0,Oregon,41.83917873515909,75.0,13382214.0
7175,WSTCB,OR,2019,5420.0,Oregon,41.83917873515909,75.0,13382214.0
7176,WWPRB,OR,2019,78977.0,Oregon,41.83917873515909,75.0,13382214.0
7177,WYTCB,OR,2019,58496.0,Oregon,41.83917873515909,75.0,13382214.0
7178,BDFDB,PA,2019,5557.0,Pennsylvania,218.7358219259469,58.0,2943270.0
7179,BDPRP,PA,2019,1023.0,Pennsylvania,218.7358219259469,58.0,2943270.0
7180,BFFDB,PA,2019,20133.0,Pennsylvania,218.7358219259469,58.0,2943270.0
7181,BFPRP,PA,2019,3582.0,Pennsylvania,218.7358219259469,58.0,2943270.0
7182,CLPRB,PA,2019,1250902.0,Pennsylvania,218.7358219259469,58.0,2943270.0
7183,CLPRK,PA,2019,24.979,Pennsylvania,218.7358219259469,58.0,2943270.0
7184,CLPRP,PA,2019,50078.0,Pennsylvania,218.7358219259469,58.0,2943270.0
7185,COPRK,PA,2019,5.698,Pennsylvania,218.7358219259469,58.0,2943270.0
7186,EMFDB,PA,2019,14576.0,Pennsylvania,218.7358219259469,58.0,2943270.0
7187,ENPRP,PA,2019,2559.0,Pennsylvania,218.7358219259469,58.0,2943270.0
7188,GETCB,PA,2019,2162.0,Pennsylvania,218.7358219259469,58.0,2943270.0
7189,HYTCB,PA,2019,31195.0,Pennsylvania,218.7358219259469,58.0,2943270.0
7190,NCPRB,PA,2019,68176.0,Pennsylvania,218.7358219259469,58.0,2943270.0
7191,NGMPB,PA,2019,7296205.0,Pennsylvania,218.7358219259469,58.0,2943270.0
7192,NGMPK,PA,2019,1.058,Pennsylvania,218.7358219259469,58.0,2943270.0
7193,NGMPP,PA,2019,6896792.0,Pennsylvania,218.7358219259469,58.0,2943270.0
7194,NUETB,PA,2019,869084.0,Pennsylvania,218.7358219259469,58.0,2943270.0
7195,PAPRB,PA,2019,37362.0,Pennsylvania,218.7358219259469,58.0,2943270.0
7196,PAPRP,PA,2019,6557.0,Pennsylvania,218.7358219259469,58.0,2943270.0
7197,REPRB,PA,2019,201783.0,Pennsylvania,218.7358219259469,58.0,2943270.0
7198,SOTCB,PA,2019,5873.0,Pennsylvania,218.7358219259469,58.0,2943270.0
7199,TEPRB,PA,2019,9655336.0,Pennsylvania,218.7358219259469,58.0,2943270.0
7200,TETCB,PA,2019,3818814.0,Pennsylvania,218.7358219259469,58.0,2943270.0
7201,WDEXB,PA,2019,0.0,Pennsylvania,218.7358219259469,58.0,2943270.0
7202,WDPRB,PA,2019,78020.0,Pennsylvania,218.7358219259469,58.0,2943270.0
7203,WDTCB,PA,2019,78020.0,Pennsylvania,218.7358219259469,58.0,2943270.0
7204,WSTCB,PA,2019,35453.0,Pennsylvania,218.7358219259469,58.0,2943270.0
7205,WWPRB,PA,2019,113473.0,Pennsylvania,218.7358219259469,58.0,2943270.0
7206,WYTCB,PA,2019,28946.0,Pennsylvania,218.7358219259469,58.0,2943270.0
7207,BDFDB,RI,2019,546.0,Rhode Island,10.36524019112301,17.0,8838243.0
7208,BDPRP,RI,2019,100.0,Rhode Island,10.36524019112301,17.0,8838243.0
7209,BFFDB,RI,2019,546.0,Rhode Island,10.36524019112301,17.0,8838243.0
7210,BFPRP,RI,2019,100.0,Rhode Island,10.36524019112301,17.0,8838243.0
7211,CLPRB,RI,2019,0.0,Rhode Island,10.36524019112301,17.0,8838243.0
7212,CLPRK,RI,2019,0.0,Rhode Island,10.36524019112301,17.0,8838243.0
7213,CLPRP,RI,2019,0.0,Rhode Island,10.36524019112301,17.0,8838243.0
7214,COPRK,RI,2019,0.0,Rhode Island,10.36524019112301,17.0,8838243.0
7215,EMFDB,RI,2019,0.0,Rhode Island,10.36524019112301,17.0,8838243.0
7216,ENPRP,RI,2019,0.0,Rhode Island,10.36524019112301,17.0,8838243.0
7217,GETCB,RI,2019,57.0,Rhode Island,10.36524019112301,17.0,8838243.0
7218,HYTCB,RI,2019,32.0,Rhode Island,10.36524019112301,17.0,8838243.0
7219,NCPRB,RI,2019,4057.0,Rhode Island,10.36524019112301,17.0,8838243.0
7220,NGMPB,RI,2019,0.0,Rhode Island,10.36524019112301,17.0,8838243.0
7221,NGMPK,RI,2019,0.0,Rhode Island,10.36524019112301,17.0,8838243.0
7222,NGMPP,RI,2019,0.0,Rhode Island,10.36524019112301,17.0,8838243.0
7223,NUETB,RI,2019,0.0,Rhode Island,10.36524019112301,17.0,8838243.0
7224,PAPRB,RI,2019,0.0,Rhode Island,10.36524019112301,17.0,8838243.0
7225,PAPRP,RI,2019,0.0,Rhode Island,10.36524019112301,17.0,8838243.0
7226,REPRB,RI,2019,8797.0,Rhode Island,10.36524019112301,17.0,8838243.0
7227,SOTCB,RI,2019,2131.0,Rhode Island,10.36524019112301,17.0,8838243.0
7228,TEPRB,RI,2019,8797.0,Rhode Island,10.36524019112301,17.0,8838243.0
7229,TETCB,RI,2019,190581.0,Rhode Island,10.36524019112301,17.0,8838243.0
7230,WDEXB,RI,2019,0.0,Rhode Island,10.36524019112301,17.0,8838243.0
7231,WDPRB,RI,2019,2075.0,Rhode Island,10.36524019112301,17.0,8838243.0
7232,WDTCB,RI,2019,2075.0,Rhode Island,10.36524019112301,17.0,8838243.0
7233,WSTCB,RI,2019,2120.0,Rhode Island,10.36524019112301,17.0,8838243.0
7234,WWPRB,RI,2019,4194.0,Rhode Island,10.36524019112301,17.0,8838243.0
7235,WYTCB,RI,2019,1836.0,Rhode Island,10.36524019112301,17.0,8838243.0
7236,BDFDB,SC,2019,0.0,South Carolina,69.44598066211722,49.0,53928982.0
7237,BDPRP,SC,2019,0.0,South Carolina,69.44598066211722,49.0,53928982.0
7238,BFFDB,SC,2019,0.0,South Carolina,69.44598066211722,49.0,53928982.0
7239,BFPRP,SC,2019,0.0,South Carolina,69.44598066211722,49.0,53928982.0
7240,CLPRB,SC,2019,0.0,South Carolina,69.44598066211722,49.0,53928982.0
7241,CLPRK,SC,2019,0.0,South Carolina,69.44598066211722,49.0,53928982.0
7242,CLPRP,SC,2019,0.0,South Carolina,69.44598066211722,49.0,53928982.0
7243,COPRK,SC,2019,0.0,South Carolina,69.44598066211722,49.0,53928982.0
7244,EMFDB,SC,2019,0.0,South Carolina,69.44598066211722,49.0,53928982.0
7245,ENPRP,SC,2019,0.0,South Carolina,69.44598066211722,49.0,53928982.0
7246,GETCB,SC,2019,648.0,South Carolina,69.44598066211722,49.0,53928982.0
7247,HYTCB,SC,2019,26503.0,South Carolina,69.44598066211722,49.0,53928982.0
7248,NCPRB,SC,2019,37758.0,South Carolina,69.44598066211722,49.0,53928982.0
7249,NGMPB,SC,2019,0.0,South Carolina,69.44598066211722,49.0,53928982.0
7250,NGMPK,SC,2019,0.0,South Carolina,69.44598066211722,49.0,53928982.0
7251,NGMPP,SC,2019,0.0,South Carolina,69.44598066211722,49.0,53928982.0
7252,NUETB,SC,2019,585828.0,South Carolina,69.44598066211722,49.0,53928982.0
7253,PAPRB,SC,2019,0.0,South Carolina,69.44598066211722,49.0,53928982.0
7254,PAPRP,SC,2019,0.0,South Carolina,69.44598066211722,49.0,53928982.0
7255,REPRB,SC,2019,149844.0,South Carolina,69.44598066211722,49.0,53928982.0
7256,SOTCB,SC,2019,10607.0,South Carolina,69.44598066211722,49.0,53928982.0
7257,TEPRB,SC,2019,735672.0,South Carolina,69.44598066211722,49.0,53928982.0
7258,TETCB,SC,2019,1640751.0,South Carolina,69.44598066211722,49.0,53928982.0
